old_unified_id,old_source_name,old_dataset_name,old_normalized_label,old_message_raw,raw_placeholder_types,replacement_candidate_id,replacement_source_name,replacement_dataset_name,replacement_message_raw,replacement_method,duplicate_check_status,repair_status,notes
replacement_imc25_english_smish_16047,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear UIF Client
Please note your UIF Application has been Approved.
Please reply with the following information for UIF to issue your Payment,
ID NUMBER:
NAME OF BANK:
STILL UNEMPLOYED:
Regards,
UIF <LOCATION>",,imc25_english_smish_16053,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"HMRC: We have determined that you are eligible to receive a tax refund, apply with the following link",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16055,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Due to COVID-19 Outbreak, Central Govt. Has Decided to Provide Tax Refund to All Tax Payers, In Order To Provide Them Financial Ease During Lockdown. Click Below to Claim Your Refund. <NRP>",,ncsu_sms_phishing_016548,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT }~~137.74.53.197",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16067,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Traffic E–<NRP>
AP20101204650007
of Rs.235/– for vehicle
AP21BQ2087 has been raised.
For further details please visit",,imc25_english_smish_16065,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"As Part of the NHS promise to battle the COV-19virus , HMRC has issued a payment of £258 as a goodwill payment. Follow link to apply",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16070,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,To download the COVID Safe mobile app: Click <NRP>,,ncsu_sms_phishing_016554,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT #~~92.222.249.53",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16103,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"HMRC
have determined that you are eligible to receive a tax refund of 266 <LOCATION>
Click here to begin",,imc25_english_smish_16109,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,HMRC have determined that you are eligible for a tax rebate of £485.95. Press the link to claim it now.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16150,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,RRB NTPC Important notification released due to Novel Coronavirus to check click on <LOCATION>,,ncsu_sms_phishing_016609,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT ^~~46.22.211.126",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16175,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear customer for the ICT of COVID19 on Government policy to give away 30,000.00 incorporated with C.B.N, send your account detail or call <US_BANK_NUMBER> to verify.",,imc25_english_smish_16199,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[HMRC]: You're due a tax refund of up to 400.00GBP from HMRC. To process your application please complete your form via,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16176,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Please note your UIF Application has been approved. please reply with following information for UIF to issue your payment,

D NUMBER :
NAME OF BANK:
STILL UNEMPLOYED:

Regards
UIF <LOCATION>",,ncsu_sms_phishing_016644,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT {~~77.83.1.105",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16182,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"UNVERIFIED ACC-Dear students
Urgently log into NSFSAS portal, update your phone number after go to nsfas connect to create a case number and submit the case number at bursary office. Visit bursary office to complete verification form attached your certified id copy. RefNo: <US_BANK_NUMBER>",,imc25_english_smish_16204,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hi, you might have received an SMS from sender ID DSHSMS regarding an income tax refund. We would like to alert you - Please do not proceed with any payments or strictly do not share any confidential/personal details unless you know the sender very well. This might be a Fraud SMS. Thank you!",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16215,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"[COVID] Due to the recent announcement of the stage 4 lockdown, you are eligible for the <NRP> support grant. To proceed your application visit:",,ncsu_sms_phishing_016687,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT @~~137.74.53.207",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16246,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"your ATM Card has been suspended for Security reasons. From CID Of <LOCATION> Further transaction Will be disabled, Please Contact To CID of Singapore,<US_BANK_NUMBER>",,imc25_english_smish_16257,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[HMRC]: Our records indicate that your due a tax refund, can you please click and follow the link below to update your details for our records and to see if your eligible",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16259,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"You've won USD50,000 United Nations COVID-19 relief fund. For details & claim, contact this email address (<EMAIL_ADDRESS>) quoting your Ref No: UN/CO19/2181",,ncsu_sms_phishing_016724,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 【~~77.83.1.92",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16325,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dvla: We have recalculated your vehicle tax. You are owed £48.84 due to over payment, visit <LOCATION> to claim your refund now.",,imc25_english_smish_16336,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,CENSUS:There is invalid/missing information associated with your census account. To avoid a £200 fine retake the survey at,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16369,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear Beneficiary, One Time Password(OTP) to authenticate PDS Transaction is: <US_DRIVER_LICENSE>-Dept. Of Food & Supplies, GoWB",,ncsu_sms_phishing_016726,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT ]~~91.121.227.182",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16415,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"You've Won USD250,000 United Nations COVID-19 relief fund. For details & Claim, Send us E-mail (<EMAIL_ADDRESS>) quote your Ref No: UN/CO19/1921",,imc25_english_smish_16444,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"UK_Gov: In order to use Government Gateway Services, we require further verification as you may not have verified your account with us.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16796,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<ROAD-LINK>: You have a toll bill unpaid due to E-tag scanning failed. Please arrange payment manually to avoid penalty notice.,,ncsu_sms_phishing_016766,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT &~~77.83.1.122",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_16963,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"This is your mom.
We got into an accident!
Send <US_DRIVER_LICENSE>,000 to this account.",,imc25_english_smish_16967,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hi mum ive smashed my phone. Can you whatsapp me heres my new number 04858xxxx x, it is urgent please",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17041,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<US_DRIVER_LICENSE> MOBILE ALERT ! (604)653-**** has been sent a refund of $53.45CAD !! We apologize for this issue . Deposit your funds :,,ncsu_sms_phishing_016796,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT )~~94.23.183.164",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17047,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Contact me on this email (<EMAIL_ADDRESS>) for an urgent matter on donation,,imc25_english_smish_17057,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,We need your Urgent Attention! Account will soon close! Act now:,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17056,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Hello, i am texting to know if your vehicle on trademe is still for sale, plz email <EMAIL_ADDRESS> as this is urgent",,ncsu_sms_phishing_016941,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT [~~77.83.1.30",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17073,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Congratulations, you just won a trip for two to <LOCATION>! Follow this link to claim your prize:",,imc25_english_smish_17079,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,We have identified an unusual login attempt on your account. Login via the secure link to avoid account suspension,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17080,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"YOUR PHONE NO. HAS WON £1.000,000 IN WHATSAPP 2017 INTL. AWARENESS  PROMO HELD IN <LOCATION>, FOR CLAIM SEND YOUR DETAILS TO",,ncsu_sms_phishing_017011,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT .~~77.83.1.65",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17086,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"YOUR MOBILE HAS WON 3CROERS,25 LAKHS & CRUSE 2016 CAR)FROM CHEVROLET COMPANY <LOCATION>,FOR CLAIMS SEND NAME, MOBILE NO, AGE, SEX, AND ADRES, TO:<EMAIL_ADDRESS>",,imc25_english_smish_17093,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"System detected unusual login attempts on your account. Please verify account to avoid suspension, visit the secure link.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17087,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"YOUR MOBILE NUMBER HAS WON 3.60 CRORE RS IN SAMSUNG GALAXY PROMO LONDON TO CLAIM SEND YOUR NAME,PHONE NO,OCCUPATION,ADDRESS,AGE TO: <EMAIL_ADDRESS>",,ncsu_sms_phishing_017268,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT -~~92.222.249.51",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_17159,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"YOU WON 4 CRORE 35 LAKH AND 1 CAR FROM FACEBOOK & WHATSAPP PROMO 2017,SEND YOUR NAME,ADD,MOBILE NUMBE R,OCCUPATION,AGE,GENDER,TO EMAIL: <EMAIL_ADDRESS>",,imc25_english_smish_17160,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your subscription has expired. To verify your account and purchase a lifetime subscription for just 0.99 GBP simply tap on this link,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
