removed_unified_id,removed_row_position_1based,removed_strong_campaign_family_key,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_strong_campaign_family_key,replacement_reason,duplicate_check_status,notes
replacement_ncsu_sms_phishing_051052,10595,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ aCoJK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051053,10596,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ SBzZb",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051054,10597,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ CMGNj",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051055,10598,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ygUiD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051056,10599,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ mfYfz",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051057,10600,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ tQDIW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051058,10602,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ lbwDD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051059,10604,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ KlXiy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051060,10605,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ unuFW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051061,10606,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ Dgfoo",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051062,10607,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ VnTGI",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051063,10608,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ rLcHu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051064,10609,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ VLisK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051065,10610,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ prlfz",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051066,10611,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ColIv",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051067,10612,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ANyzu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051068,10613,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ OuTma",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051069,10614,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ YwWvl",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051070,10615,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ kEDaT",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051178,10621,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VvlnKx",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051179,10622,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ YAZXGv",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051180,10623,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ EcfxYc",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051181,10624,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ GRMYiW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051182,10625,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ jVDXpE",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051183,10626,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UhsRcf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051184,10627,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ DWsGpj",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051185,10629,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ kSOnQg",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051186,10630,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ mSllWJ",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051187,10631,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ GAnkqD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051188,10632,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ kZrNeq",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051189,10633,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vDPSbl",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051190,10634,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QiDoup",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051191,10635,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ prZhSu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051192,10637,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ prgHQy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051193,10638,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vCQjVI",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051194,10639,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ gSpeTs",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051195,10640,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VrTcLD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051196,10641,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ LtFnsK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051197,10642,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ dmuCyo",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051198,10643,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ kqwcoy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051199,10644,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ FKePzy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
