cluster_signature,cluster_size,id,source_name,review_status,message_clean
optus have had issue with your account information please visit placeholder avoid restricted service route number,4,ncsu_sms_phishing_006614,SMS Phishing Dataset,candidate,Optus: We have had an issue with your account information. Please visit <URL> to avoid a restricted service. route:1
optus have had issue with your account information please visit placeholder avoid restricted service route number,4,ncsu_sms_phishing_006615,SMS Phishing Dataset,candidate,Optus: We have had an issue with your account information. Please visit <URL> to avoid a restricted service. route:3
optus have had issue with your account information please visit placeholder avoid restricted service route number,4,ncsu_sms_phishing_006616,SMS Phishing Dataset,candidate,Optus: We have had an issue with your account information. Please visit <URL> to avoid a restricted service. route:6
merce stata acquistata prendete vostri soldi shortbit 6i8wm,4,ncsu_sms_phishing_007321,SMS Phishing Dataset,candidate,"La merce è stata acquistata, prendete i vostri soldi: shortbit.us/6I8wM (V)"
merce stata acquistata prendete vostri soldi shortbit 6i8wm,4,ncsu_sms_phishing_007323,SMS Phishing Dataset,candidate,"La merce è stata acquistata, prendete i vostri soldi: shortbit.us/6I8wM (M1)"
merce stata acquistata prendete vostri soldi shortbit 6i8wm,4,ncsu_sms_phishing_007324,SMS Phishing Dataset,candidate,"La merce è stata acquistata, prendete i vostri soldi: shortbit.us/6I8wM (A3)"
merce stata acquistata prendete vostri soldi shortbit 6i8wm,4,ncsu_sms_phishing_007326,SMS Phishing Dataset,candidate,"La merce è stata acquistata, prendete i vostri soldi: shortbit.us/6I8wM (B1)"
unusuai iogin attempt was made number number number number this was not you piease visit placeholder route number,4,ncsu_sms_phishing_008054,SMS Phishing Dataset,candidate,"An unusuaI Iogin attempt was made on 04/06 at 16:42 . lf this was NOT you, pIease visit:<URL> route:6"
unusuai iogin attempt was made number number number number this was not you piease visit placeholder route number,4,ncsu_sms_phishing_008055,SMS Phishing Dataset,candidate,"An unusuaI Iogin attempt was made on 04/06 at 16:42 . lf this was NOT you, pIease visit:<URL> route:3"
unusuai iogin attempt was made number number number number this was not you piease visit placeholder route number,4,ncsu_sms_phishing_008056,SMS Phishing Dataset,candidate,"An unusuaI Iogin attempt was made on 04/06 at 16:42 . lf this was NOT you, pIease visit:<URL> route:2"
unusuai iogin attempt was made number number number number this was not you piease visit placeholder route number,4,ncsu_sms_phishing_008064,SMS Phishing Dataset,candidate,"An unusuaI Iogin attempt was made on 06/06 at 7:42 . lf this was NOT you, pIease visit:<URL> route:6"
recepci fondos vinted placeholder route number,4,ncsu_sms_phishing_010440,SMS Phishing Dataset,candidate,Recepción de fondos . Vinted <URL> route:4
recepci fondos vinted placeholder route number,4,ncsu_sms_phishing_010441,SMS Phishing Dataset,candidate,Recepción de fondos . Vinted <URL> route:2
recepci fondos vinted placeholder route number,4,ncsu_sms_phishing_010447,SMS Phishing Dataset,candidate,Recepción de fondos . Vinted <URL> route:1
recepci fondos vinted placeholder route number,4,ncsu_sms_phishing_010448,SMS Phishing Dataset,candidate,Recepción de fondos . Vinted <URL> route:3
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder route number,4,ncsu_sms_phishing_010727,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €227,68 . Mitte sina? kulastage: <URL> route:5"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder route number,4,ncsu_sms_phishing_010728,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €227,68 . Mitte sina? kulastage: <URL> route:2"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder route number,4,ncsu_sms_phishing_010729,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €227,68 . Mitte sina? kulastage: <URL> route:3"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder route number,4,ncsu_sms_phishing_010730,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €227,68 . Mitte sina? kulastage: <URL> route:1"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder,4,ncsu_sms_phishing_010887,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €227,68 . Mitte sina? kulastage: <URL>"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder,4,ncsu_sms_phishing_010888,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €127,68 . Mitte sina? kulastage: <URL>"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder,4,ncsu_sms_phishing_010889,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €327,68 . Mitte sina? kulastage: <URL>"
teie mobiilipangas toodeldud maksekorralduse autoriseerimine summas number number mitte sina kulastage placeholder,4,ncsu_sms_phishing_010890,SMS Phishing Dataset,candidate,"Teie mobiilipangas on toodeldud maksekorralduse autoriseerimine summas €527,68 . Mitte sina? kulastage: <URL>"
lhv teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route,4,ncsu_sms_phishing_011104,SMS Phishing Dataset,candidate,LHV: Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:2
lhv teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route,4,ncsu_sms_phishing_011105,SMS Phishing Dataset,candidate,LHV: Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:5
lhv teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route,4,ncsu_sms_phishing_011106,SMS Phishing Dataset,candidate,LHV: Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:3
lhv teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route,4,ncsu_sms_phishing_011112,SMS Phishing Dataset,candidate,LHV: Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:1
correos estimado cliente paquete esta listo para entrega del number number confirme pago aduanas number number siguiente enlace,4,ncsu_sms_phishing_011706,SMS Phishing Dataset,candidate,CORREOS: Estimado cliente: Su paquete esta listo para la entrega del día 29/10 confirme el pago de aduanas (2.64 €) en el siguiente enlace : tt.vg/orreos
correos estimado cliente paquete esta listo para entrega del number number confirme pago aduanas number number siguiente enlace,4,ncsu_sms_phishing_012107,SMS Phishing Dataset,candidate,CORREOS: Estimado cliente: Su paquete esta listo para la entrega del día 31/10 confirme el pago de aduanas (2.64 €) en el siguiente enlace : <URL>
correos estimado cliente paquete esta listo para entrega del number number confirme pago aduanas number number siguiente enlace,4,ncsu_sms_phishing_012148,SMS Phishing Dataset,candidate,CORREOS: Estimado cliente: Su paquete esta listo para la entrega del día 27/10 confirme el pago de aduanas (2.64 €) en el siguiente enlace : <URL>
correos estimado cliente paquete esta listo para entrega del number number confirme pago aduanas number number siguiente enlace,4,ncsu_sms_phishing_012150,SMS Phishing Dataset,candidate,CORREOS: Estimado cliente: Su paquete esta listo para la entrega del día 01/11 confirme el pago de aduanas (2.64 €) en el siguiente enlace :tt.vg/correos
profit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,4,ncsu_sms_phishing_012784,SMS Phishing Dataset,candidate,PROFIT FROM $541 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,4,ncsu_sms_phishing_012787,SMS Phishing Dataset,candidate,PROFIT FROM $904 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,4,ncsu_sms_phishing_012905,SMS Phishing Dataset,candidate,PROFIT FROM $331 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,4,ncsu_sms_phishing_013014,SMS Phishing Dataset,candidate,PROFIT FROM $444 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,4,ncsu_sms_phishing_012786,SMS Phishing Dataset,candidate,PR0FIT FROM $384 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,4,ncsu_sms_phishing_012885,SMS Phishing Dataset,candidate,PR0FIT FROM $478 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,4,ncsu_sms_phishing_013004,SMS Phishing Dataset,candidate,PR0FIT FROM $412 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,4,ncsu_sms_phishing_013120,SMS Phishing Dataset,candidate,PR0FIT FROM $398 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible profits click here placeholder,4,ncsu_sms_phishing_012797,SMS Phishing Dataset,candidate,PROFIT FROM $642 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible profits click here placeholder,4,ncsu_sms_phishing_012883,SMS Phishing Dataset,candidate,PROFIT FROM $376 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible profits click here placeholder,4,ncsu_sms_phishing_012937,SMS Phishing Dataset,candidate,PROFIT FROM $575 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate your possible profits click here placeholder,4,ncsu_sms_phishing_013107,SMS Phishing Dataset,candidate,PROFIT FROM $547 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur possible pr0fits click here placeholder,4,ncsu_sms_phishing_012808,SMS Phishing Dataset,candidate,PR0FIT FR0M $585 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur possible pr0fits click here placeholder,4,ncsu_sms_phishing_012907,SMS Phishing Dataset,candidate,PR0FIT FR0M $306 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur possible pr0fits click here placeholder,4,ncsu_sms_phishing_012941,SMS Phishing Dataset,candidate,PR0FIT FR0M $791 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur possible pr0fits click here placeholder,4,ncsu_sms_phishing_013193,SMS Phishing Dataset,candidate,PR0FIT FR0M $752 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_012815,SMS Phishing Dataset,candidate,PROFIT FR0M $618 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_012838,SMS Phishing Dataset,candidate,PROFIT FR0M $349 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_013001,SMS Phishing Dataset,candidate,PROFIT FR0M $895 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_013139,SMS Phishing Dataset,candidate,PROFIT FR0M $806 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_012854,SMS Phishing Dataset,candidate,PR0FIT FR0M $331 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_012981,SMS Phishing Dataset,candidate,PR0FIT FR0M $379 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_013108,SMS Phishing Dataset,candidate,PR0FIT FR0M $750 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible profits click here placeholder,4,ncsu_sms_phishing_013121,SMS Phishing Dataset,candidate,PR0FIT FR0M $403 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible profits click here placeholder,4,ncsu_sms_phishing_012920,SMS Phishing Dataset,candidate,PR0FIT FR0M $742 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible profits click here placeholder,4,ncsu_sms_phishing_012976,SMS Phishing Dataset,candidate,PR0FIT FR0M $792 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible profits click here placeholder,4,ncsu_sms_phishing_013076,SMS Phishing Dataset,candidate,PR0FIT FR0M $431 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible profits click here placeholder,4,ncsu_sms_phishing_013077,SMS Phishing Dataset,candidate,PR0FIT FR0M $469 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate y0ur possible pr0fits click here placeholder,4,ncsu_sms_phishing_012927,SMS Phishing Dataset,candidate,PROFIT FROM $841 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
