record_id,screenshot_file,source,visible_date_label,cleaned_text,redactions_applied,notes
1120,analysisdataset (2).csv,Yeti,"09/15/2023, 18:51:40",Avail Yeti's HIGH CLASS HARD COOLER at discounted price this week and receive another water flask at no cost. <URL>,<URL>,
1122,analysisdataset (2).csv,Phone Number,"09/15/2023, 18:54:43",Famous Singer Britney Spears has died today over rare disease <URL>,<URL>,
1125,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:34:40",FRM:#<PHONE> SUBJ:#<PHONE> MSG:Delivery Failed;Click? <URL> to redeliver now or item will be return to warehouse headquarter 1:58 AM,<URL>; <PHONE>,
1126,analysisdataset (2).csv,Charles Schwab,"09/15/2023, 20:34:53",CharlesSchwab/krg7k.sq3:Your account has been locked due to ununsual transactions.visit <URL> to,<URL>,
1128,analysisdataset (2).csv,Unknown,"09/15/2023, 20:36:14","Hey I'm <NAME> offends you, but i find you really attractive and I'd love for you to be my sugar baby Just letting you know my intentions in case you will be interested Let's talk terms Like a weekly allowance Just basically paying for your time..",<NAME>,
1129,analysisdataset (2).csv,USPS,"09/15/2023, 20:36:46","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day",<URL>,
1130,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:37:17",SHOCKING NEWS: Dr oz:<URL>,<URL>,
1132,analysisdataset (2).csv,Unknown,"09/15/2023, 20:37:45","Hello, I'd love to use one of your picture to be the face of my artwork project and you will be getting credit for this and you will totally get paid for it",,
1133,analysisdataset (2).csv,USPS,"09/15/2023, 20:38:17","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1134,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:38:52",Private Message Alert - use this code to reveal vxma <URL>,<URL>,
1135,analysisdataset (2).csv,Unknown,"09/15/2023, 20:39:13",Hey <NAME> If you don't mind one of your picture could be my inspiring muse for an art project I'm <NAME> a client You will totally get paid for it as well as a bonus; you'll also get credits,<NAME>,
1136,analysisdataset (2).csv,Apple,"09/15/2023, 20:39:13","<PHONE> Deposited a new message: ""Apple Macbook Pro on your Amazon account. If you do not authorize this payment, please press one to speak to our customer support representative."" Click here: <PHONE> to listen to full voice message.",<PHONE>,
1137,analysisdataset (2).csv,ASHOC ENERGY DRINK,"09/15/2023, 20:39:14","Hello, would you kindly permit the ASHOC ENERGY DRINK 10 inch logo or sticker on your bike, car, or truck, and make $700 every week. follow <URL> THANKS! BEST REGARD",<URL>,
1138,analysisdataset (2).csv,EDD,"09/15/2023, 20:39:39","EDD- Your primary Funds Transfer account has been updated, if this was not you visit <URL>to cancel and block this attempt",<URL>,
1139,analysisdataset (2).csv,Unknown,"09/15/2023, 20:40:25","Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don't mind, one of your posts could be my inspiring muse for an art project I'm <NAME> a client. You will totally get paid for it as well as a bonus and also get credits. Kindly DM for more information.",<NAME>,
1141,analysisdataset (2).csv,Bank of America,"09/15/2023, 20:41:16",<#> Bank Of America EDD Msg #019: Your EDD Card Has Been Temporarily Suspended Due to a Unrecognized Transaction Attempt. Please Review Recent Transactions at : <URL>,<URL>,
1142,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:41:38","Package No. <ACCT>EE couldn't deliver due to misinformation on your street number, please follow <URL> to make correction. Thanks",<URL>; <ACCT>,
1143,analysisdataset (2).csv,American Consumer,"09/15/2023, 20:41:48","American Consumer is Hiring! Test products from home & earn up to $45/ hr. No exp needed. Apply now! Remote position. Visit: <URL> Aug 1, 11:57AM Send message",<URL>,
1144,analysisdataset (2).csv,Unknown,"09/15/2023, 20:41:52","Hey,Are you interested being my text buddy and be getting $300 three times a week and I do nothing sexual, you don't have to pay any fee before you get your allowance You'll get your first allowance today if you're serious",,
1145,analysisdataset (2).csv,Instagram,"09/15/2023, 20:43:02","I love your Instagram profile and if you let me, I would like to use one of your pictures on an art project I'm <NAME>. You'll get paid for it.",<NAME>,
1151,analysisdataset (2).csv,Facebook,"09/15/2023, 20:45:33","Congratulations you've been luckily selected among the 10 lucky winners of this week draw You've won the sum of 200,000 USD in the ongoing Facebook lottery program, to verify your funds send a text to the agent in charge. Here is the number of the agent Donna Hawkins in charge <PHONE>",<PHONE>,
1154,analysisdataset (2).csv,USPS,"09/15/2023, 20:45:53","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The USPS team wishes you a great day!",<URL>,
1155,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:46:47","You can earn 5000+ B_T-C investment every day, come and join us: <URL>",<URL>,
1156,analysisdataset (2).csv,EDD,"09/15/2023, 20:46:57","EDD- Your primary Funds Transfer account has been updated, if this was not you visit <URL> to cancel and block this attempt",<URL>,
1158,analysisdataset (2).csv,COMCAST INC,"09/15/2023, 20:47:17",COMCAST INC:We are happy to invite you to Online interview for work from Home with hourly pay of $30 per hr.send APY4623 to <PHONE>,<PHONE>,
1161,analysisdataset (2).csv,USPS,"09/15/2023, 20:48:34","USPS service: Package was delayed due to incomplete door number. Reply to [1], please reconfirm your address. <URL> Please update it timely.Open link in browser",<URL>,
1162,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:48:35",<URL>,<URL>,
1163,analysisdataset (2).csv,USPS,"09/15/2023, 20:48:37",USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. <URL> (Copy the link to your Safari browser and open it) The team from the US Postal Service),<URL>,
1165,analysisdataset (2).csv,EBT,"09/15/2023, 20:49:27",(Contact our 24/7 departement : <PHONE> #Customer-ID:keeh) EBT Food Card AlertID:<PHONE>,<PHONE>,
1166,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:49:34",Your EDD-Prepaid Debit Card Has Been Temporarily Blocked. In order to avoid Account Closure we recommend you to login at: <URL>,<URL>,
1168,analysisdataset (2).csv,USPS,"09/15/2023, 20:49:46","[USPS] The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. <URL> (Please reply to 1 to obtain the latest logistics status ) Sincerely, USPS Support Team",<URL>,
1169,analysisdataset (2).csv,LINE,"09/15/2023, 20:49:47",<#> Please enter 706499 into LINE within the next 30 mins. JFOQLtyexga,,
1170,analysisdataset (2).csv,USPS,"09/15/2023, 20:50:34",From USPS: Your package cannot be delivered due to the wrong delivery address. Please change the correct delivery address from the following URL: <URL> Reply Y Click the link to inquire.,<URL>,
1175,analysisdataset (2).csv,USPS,"09/15/2023, 20:52:00",?USPS) The package has arrived at the warehouse and cannot be delivered due to incomplete address details. Confirm your address at the link. <URL> (Copy the link to your Safari browser and open it),<URL>,
1176,analysisdataset (2).csv,USPS,"09/15/2023, 20:52:06","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1181,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:52:50",Singer Britney Spears RACIST outburst captured on video camera <URL>,<URL>,
1184,analysisdataset (2).csv,Whatsapp,"09/15/2023, 20:53:09","Dear <NAME>, we invite you tojointhecryptocurrencyinternal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link""belowtojoin <URL>",<URL>; <NAME>,
1186,analysisdataset (2).csv,LINE,"09/15/2023, 20:54:02",<#> Please enter 435547 into LINE within the next 30 mins. JFOQLtyexga <#> Please enter 115086 into LINE within the next 30 mins. JFOQLtyexga 11:16,,
1187,analysisdataset (2).csv,EBT,"09/15/2023, 20:54:06",(Customer Alert-89e1-Contact our 24/7 Security-Department: <PHONE> #) EBT-Card Temporarily Frozen! MessagelD for 7608036,<PHONE>,
1190,analysisdataset (2).csv,Phone Number,"09/15/2023, 20:54:15","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address, please update it timely. <URL>",<URL>,
1193,analysisdataset (2).csv,Email To Text,"09/15/2023, 20:55:14","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. Please take steps to reactivate after replying [OK], please keep us updated. [ <URL> ]",<URL>,
1194,analysisdataset (2).csv,Snapchat,"09/15/2023, 20:55:18",Dyllannn (dyllan_flor.) invited you to Snapchat: <URL> Unsubscribe: w.snapchat.com/aiOioHdr,<URL>,
1200,analysisdataset (2).csv,USPS,"09/15/2023, 21:00:07","Track Packages] Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link: <URL> (reply to 1 to get a secure link) Or (Copy the link to your Safari browser and open it) Sincerely, USPS Support Team",<URL>,
1201,analysisdataset (2).csv,USPS,"09/15/2023, 21:01:41",USPS (Your Parcel Is Cleared) Re-schedule:<URL>,<URL>,
1209,analysisdataset (2).csv,Bank of America,"09/15/2023, 21:11:04",<#>B o A: We need you to confirm DEBIT info and email on file. If not access could be locked <URL>,<URL>,
1210,analysisdataset (2).csv,Bank of America,"09/15/2023, 21:13:25",<#>B o A: We need you to confirm DEBIT info and email on file. If not access could be locked <URL>,<URL>,
1215,analysisdataset (2).csv,Phone Number,"09/15/2023, 21:23:16",<URL>,<URL>,
1217,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:14:43",<URL>,<URL>,
1218,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:16:15",<URL>,<URL>,
1219,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:18:59",FRM:WA COVID-19 Information MSG:You have $1087 unclaimed covid-19Support payment money : <URL>,<URL>,
1220,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:20:03","Dear <NAME>, Your phone has been getting too many spam texts. Eradicate them now here >> <URL> 18:55",<URL>; <NAME>,
1221,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:21:44",additional benefits here. dont worry over bills we are here to help Michael....<URL>...Text stop 2 opt-out,<URL>,
1222,analysisdataset (2).csv,Amazon,"09/15/2023, 23:23:55","Jeremy, you still have $100 Amazon Rewards credit: <URL> See what you can buy before it expires on 03/27 <URL> 21:33",<URL>,
1223,analysisdataset (2).csv,Netflix,"09/15/2023, 23:25:23","Due to the pandemic, Netflix is giving everyone a free 1-year subscription to help you stay at home. Get yours here <URL> 16:53",<URL>,
1226,analysisdataset (2).csv,Email To Text,"09/15/2023, 23:30:24",Your Car History has a new entry: <URL> yocmlxf,<URL>,
1227,analysisdataset (2).csv,Email To Text,"09/15/2023, 23:31:52",Your Vehicle Driver Historyhas updated. <URL> ryxdiscod,<URL>,
1228,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:33:22",Michael Pending Mobile Alert: Expires (11:59PM PST) : <URL> tifldKh Txt Stop to Stop,<URL>,
1229,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:34:44","Michael you havent added me yet :( are you still single? Check out my latest snaps <URL> Im <NAME> lockdown, hit me up",<URL>; <NAME>,
1230,analysisdataset (2).csv,iPhone,"09/15/2023, 23:36:42","Thanks ""Michael"" for paying your phone bill on time for 10 years! You are qualified for a platinum membership <URL> iPhone 11 reward included",<URL>,
1231,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:38:33","<URL> Mike, experience the scientifically proven 5 inch penis increase (belly to tip). 3622 sold today, 39 left. -MIT Research 15:36",<URL>,
1232,analysisdataset (2).csv,AMAZON,"09/15/2023, 23:40:27","URGENT ALERT: <NAME>, please confirm the address details for package ID: 124R9 HERE: <URL> Sender: AMAZON REWARDS. Reply STOP to mute",<URL>; <NAME>,
1233,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:41:55","Michael Happy new year! Saw your number on your profile, shows you live close to me :) Lets chat <URL> Add me here 15:03",<URL>,
1234,analysisdataset (2).csv,Walmart,"09/15/2023, 23:43:33",Congrats Michael! Your code P9R-M6R7 printed on your last receipt is among 7 we randomly picked for $1000 Walmart gift card promotion <URL> 19:55,<URL>,
1235,analysisdataset (2).csv,CBD,"09/15/2023, 23:45:44","Michael, are you stressed out? CBD has been medically proven to help support stress, anxiety and pain? <URL> Reply STOP to opt out.",<URL>,
1236,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:47:16","3Bedroom, 2Bathroom House available nearby less than 240/ a month Locate here <URL>",<URL>,
1237,analysisdataset (2).csv,Cash Request Online,"09/15/2023, 23:49:11",83769 Installment Money Get up to $5000 - @.<URL>,<URL>,
1238,analysisdataset (2).csv,Phone Number,"09/15/2023, 23:50:43","Michael, how is it hanging? Check out this unbelievable video <URL> before it got taken down by authorities. You probably can guess now who",<URL>,
