id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
imc25_english_smish_09854,"Dear Customer, Your PTYM account K,Y,C is expired & Bloc'ked <DATE_TIME>. Call Customer Care no immediately <UK_NHS> thank you.","Dear Customer, Your PTYM account K,Y,C is expired & Bloc'ked <DATE_TIME>. Call Customer Care no immediately <UK_NHS> thank you.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: ptym. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09856,<US_DRIVER_LICENSE> is your SECRET <NAMED_ENTITY> for login to Bajaj Finance Ltd App. DO NOT SHARE OTP WITH ANYONE. Call <PHONE_NUMBER> if not requested by you. <NAMED_ENTITY>,<US_DRIVER_LICENSE> is your SECRET <NAMED_ENTITY> for login to Bajaj Finance Ltd App. DO NOT SHARE OTP <OTP> ANYONE. Call <PHONE_NUMBER> if not requested by you. <NAMED_ENTITY>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,true,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: bajaj finance ltd. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09859,Revolut: Verify your identity to continue using REVOLUT or we will have to close your account. Please click: <NAMED_ENTITY>,Revolut: Verify your identity to continue using REVOLUT or we will have to close your account. Please click: <NAMED_ENTITY>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Revolut. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09861,"Dear Customer,
Your <URL> KYC has been Suspended. call us <DATE_TIME> immediately.
Your account will blocked within <DATE_TIME>. Thank you.","Dear Customer, Your <URL> KYC has been Suspended. call us <DATE_TIME> immediately. Your account will blocked within <DATE_TIME>. Thank you.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: pteam. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09863,Congratulations Dear! You are Eligibility for Home Loan under Pradhan Mantri Awas Yojana. Submit Detail <URL>,Congratulations Dear! You are Eligibility for Home Loan under Pradhan Mantri Awas Yojana. Submit Detail <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: pradhan mantri awas yojana. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09864,"Dear customer
Your PayTM account has been suspended <DATE_TIME> your eKYC will <URL>ll us <DATE_TIME> <URL>r account will blocked within <DATE_TIME><URL>ankyou

Dear customer
Your PayTM account has been suspended <DATE_TIME> your eKYC will <URL>ll us <DATE_TIME> <URL>r account will blocked within <DATE_TIME><URL>ankyou",Dear customer Your PayTM account has been suspended <DATE_TIME> your eKYC will <URL>ll us <DATE_TIME> <URL>r account will blocked within <DATE_TIME><URL>ankyou Dear customer Your PayTM account has been suspended <DATE_TIME> your eKYC will <URL>ll us <DATE_TIME> <URL>r account will blocked within <DATE_TIME><URL>ankyou,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09869,"Paid ₹ 50
UPI Transaction ID
<US_BANK_NUMBER>
To: residentuidai
<URL>yu@axisbank
From: DHIRENDRA <NAMED_ENTITY> (State Bank of India)
dhirajkmr40@oksbi
Google Transaction ID
CICAgKDt1YGZWA
Payments may take <DATE_TIME> to be reflected in your account. Check your or your recipient’s bank statement for the latest.",Paid ₹ 50 UPI Transaction ID <US_BANK_NUMBER> To: residentuidai <URL>yu@axisbank From: DHIRENDRA <NAMED_ENTITY> (State Bank of India) dhirajkmr40@oksbi Google Transaction ID CICAgKDt1YGZWA Payments may take <DATE_TIME> to be reflected in your account. Check your or your recipient’s bank statement for the latest.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09870,PayPal:Your account is undergoing review please visit; <URL>?p=4 to remove block.,PayPal:Your account is undergoing review please visit; <URL>?p=4 to remove block.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: PayPal. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09871,"HSBC ALERT: A payment was attempted from a new device. If this was not you, please login <URL>","HSBC ALERT: A payment was attempted from a new device. If this was not you, please login <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,RUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HSBC UK. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09872,STANDARD BANK: CLICK <URL> TO UPDATE YOUR BANK ACCOUNT ON THE <DATE_TIME> SERVER AND AVOID ACCOUNT LOGIN ERROR,STANDARD BANK: CLICK <URL> TO UPDATE YOUR BANK ACCOUNT ON THE <DATE_TIME> SERVER AND AVOID ACCOUNT LOGIN ERROR,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,ZAF,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: standard bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09875,PayPal:We think there may have been a security breach on your account. Follow the link to confirm the transactions,PayPal:We think there may have been a security breach on your account. Follow the link to confirm the transactions,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: PayPal. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09878,Hey <NAMED_ENTITY>! ONLY for Employees of ANZ: Quick Personal Loan @10.75%. Apply Now & Get assistance via a callback: <URL>,Hey <NAMED_ENTITY>! ONLY for Employees of ANZ: Quick Personal Loan @10.75%. Apply Now & Get assistance via a callback: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: anz. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09879,"Dear Sb Credit Card Customer, Your Rewards Points Worth Rs. 9128 has been expired by <DATE_TIME>, Kindly Redeem Your Points in Cash By Click Here : <URL>","Dear Sb Credit Card Customer, Your Rewards Points Worth Rs. <OTP> has been expired by <DATE_TIME>, Kindly Redeem Your Points in Cash By Click Here : <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: sb credit card. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09882,Paypal: Your account has been limited. Please complete the following form to avoid suspension: <URL>,Paypal: Your account has been limited. Please complete the following form to avoid suspension: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: PayPal. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09883,"Dear Customer Your Sbi Card Points Worth INR 9312 Expire by <DATE_TIME>, Kindly Redeem Your Points in Cash by click her:","Dear Customer Your Sbi Card Points Worth INR <OTP> Expire by <DATE_TIME>, Kindly Redeem Your Points in Cash by click her:",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09888,Dear customer your [REDACTED] account has been suspended update your account 10 min click here link update your account,Dear customer your [REDACTED] account has been suspended update your account 10 min click here link update your account,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: redacted. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
