unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_15650,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15650,Kindly Pay 01.75$ SGD Delivery fees and confirm your address.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,kindly pay 01 75 sgd delivery fees and confirm your address,,1,true,Smishing-Dataset-IMC25,smishing,Kindly Pay 01.75$ SGD Delivery fees and confirm your address.,Kindly Pay 01.75$ SGD Delivery fees and confirm your address.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15650,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15657,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15657,"WE HAVE A PACKAGE FOR YOU, BUT NEED SOME INFORMATION. Please confirm/deny this is you:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,we have a package for you but need some information please confirm deny this is you,,1,true,Smishing-Dataset-IMC25,smishing,"WE HAVE A PACKAGE FOR YOU, BUT NEED SOME INFORMATION. Please confirm/deny this is you:","WE HAVE A PACKAGE FOR YOU, BUT NEED SOME INFORMATION. Please confirm/deny this is you:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15657,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15668,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15668,Your shipment is awaiting delivery. Please visit the link below to complete the process:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your shipment is awaiting delivery please visit the link below to complete the process,,1,true,Smishing-Dataset-IMC25,smishing,Your shipment is awaiting delivery. Please visit the link below to complete the process:,Your shipment is awaiting delivery. Please visit the link below to complete the process:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15668,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15682,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15682,Your parcel is ready for delivery. Confirm your shipping details. Check here: <LOCATION>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your parcel is ready for delivery confirm your shipping details check here <location>,,1,true,Smishing-Dataset-IMC25,smishing,Your parcel is ready for delivery. Confirm your shipping details. Check here: <LOCATION>,Your parcel is ready for delivery. Confirm your shipping details. Check here: <LOCATION>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15682,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15687,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15687,"Your package will be delivered to you shortly. please pay the shipment fee (2,99SGD) by clicking the following link : <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your package will be delivered to you shortly please pay the shipment fee 2 99sgd by clicking the following link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Your package will be delivered to you shortly. please pay the shipment fee (2,99SGD) by clicking the following link : http://<IP_ADDRESS>/sgpost/","Your package will be delivered to you shortly. please pay the shipment fee (2,99SGD) by clicking the following link: http://<IP_ADDRESS>/sgpost/",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15687,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15716,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15716,Parcel [<US_BANK_NUMBER>] has BEEN stopped at the DISTRIBUTION center. Track your shipment here: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,parcel <us bank number> has been stopped at the distribution center track your shipment here <url>,,1,true,Smishing-Dataset-IMC25,smishing,Parcel [<US_BANK_NUMBER>] has BEEN stopped at the DISTRIBUTION center. Track your shipment here: https://xn--71-qmcd9c.xn--p1acf/k1pny...,Parcel [<US_BANK_NUMBER>] has BEEN stopped at the DISTRIBUTION center. Track your shipment here: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15716,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15732,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15732,Why / wasn't your i package delivered? <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,why wasn t your i package delivered <url>,,1,true,Smishing-Dataset-IMC25,smishing,Why / wasn't your  i package delivered? https://...,Why / wasn't your i package delivered? <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15732,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15734,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15734,Shipped! Here's your tracking link ; <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,shipped here s your tracking link <url>,,1,true,Smishing-Dataset-IMC25,smishing,Shipped! Here's your tracking link ; http://...,Shipped! Here's your tracking link; <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15734,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15735,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15735,Your @ order * has been shipped! <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your order has been shipped <url>,,1,true,Smishing-Dataset-IMC25,smishing,Your @ order * has been shipped! http://...,Your @ order * has been shipped! <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15735,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15736,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15736,Your order is / already on the way to you! <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your order is already on the way to you <url>,,1,true,Smishing-Dataset-IMC25,smishing,Your order is / already on the way to you! https://piff.e-...,Your order is / already on the way to you! <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15736,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15762,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15762,Recent calculations show that we owe you 382.60GBP in your Vehicle Tax return. Please fill out the following form to process your claim.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,recent calculations show that we owe you <num> 60gbp in your vehicle tax return please fill out the following form to process your claim,,1,true,Smishing-Dataset-IMC25,smishing,Recent calculations show that we owe you 382.60GBP in your Vehicle Tax return. Please fill out the following form to process your claim.,Recent calculations show that we owe you 382.60GBP in your Vehicle Tax return. Please fill out the following form to process your claim.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15762,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15771,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15771,You have a pending tax refund of 265.84GBP to claim please follow our secure link below. Your bank may require extra verification.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,you have a pending tax refund of <num> 84gbp to claim please follow our secure link below your bank may require extra verification,,1,true,Smishing-Dataset-IMC25,smishing,You have a pending tax refund of 265.84GBP to claim please follow our secure link below. Your bank may require extra verification.,You have a pending tax refund of 265.84GBP to claim please follow our secure link below. Your bank may require extra verification.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15771,False,duplicate_against_raw_required_dataset
