manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000237,drive_export/THESIS/CLEANED/cleaned_dataset.csv,237,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160839_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000238,drive_export/THESIS/CLEANED/cleaned_dataset.csv,238,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160839_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000239,drive_export/THESIS/CLEANED/cleaned_dataset.csv,239,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160839_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000240,drive_export/THESIS/CLEANED/cleaned_dataset.csv,240,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160852_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000241,drive_export/THESIS/CLEANED/cleaned_dataset.csv,241,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160852_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000242,drive_export/THESIS/CLEANED/cleaned_dataset.csv,242,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160852_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000243,drive_export/THESIS/CLEANED/cleaned_dataset.csv,243,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160852_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000244,drive_export/THESIS/CLEANED/cleaned_dataset.csv,244,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160852_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000245,drive_export/THESIS/CLEANED/cleaned_dataset.csv,245,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160904_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000246,drive_export/THESIS/CLEANED/cleaned_dataset.csv,246,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160904_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000247,drive_export/THESIS/CLEANED/cleaned_dataset.csv,247,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160904_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000248,drive_export/THESIS/CLEANED/cleaned_dataset.csv,248,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160904_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000249,drive_export/THESIS/CLEANED/cleaned_dataset.csv,249,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160904_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000250,drive_export/THESIS/CLEANED/cleaned_dataset.csv,250,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160912_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000251,drive_export/THESIS/CLEANED/cleaned_dataset.csv,251,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160912_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000252,drive_export/THESIS/CLEANED/cleaned_dataset.csv,252,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160912_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000253,drive_export/THESIS/CLEANED/cleaned_dataset.csv,253,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160912_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000254,drive_export/THESIS/CLEANED/cleaned_dataset.csv,254,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160912_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000255,drive_export/THESIS/CLEANED/cleaned_dataset.csv,255,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160921_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000256,drive_export/THESIS/CLEANED/cleaned_dataset.csv,256,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160921_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000257,drive_export/THESIS/CLEANED/cleaned_dataset.csv,257,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160921_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000258,drive_export/THESIS/CLEANED/cleaned_dataset.csv,258,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160921_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000259,drive_export/THESIS/CLEANED/cleaned_dataset.csv,259,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160921_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
