record_id,screenshot_file,screenshot_index,message_order,source,visible_date_label,extracted_text
1254,analysisdataset (2).csv,774,1,USPS,"09/16/2023, 01:02:14","ID:13319 [Track Packages] Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the [Track Packages] Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://rb.gy/iydke (reply to 1 to get a secure link) Or (Copy the link to your Safari browser and open it) Sincerely, USPS Support Team"
1255,analysisdataset (2).csv,775,1,Phone Number,"09/16/2023, 01:03:07","EDD!!! Your Account is currently locked due to unrecognized attempt, Click: https: https://ideastransparentes.com.ar/cabz/verifyedd to restore access to your account. Jul 5, 5:44PM Send message"
1256,analysisdataset (2).csv,776,1,USPS,"09/16/2023, 01:03:29",U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://usps.uspsrf.com/ (Copy the link to your Safari browser and open it)
1258,analysisdataset (2).csv,777,1,USPS,"09/16/2023, 01:06:24","[U.S.P.S] Your package has been put on hold due to an address issue, please update a valid and correct shipping address. https://us.ps.track-pack-add.com (Reply 1 click the link to view) O"
1259,analysisdataset (2).csv,778,1,USPS,"09/16/2023, 01:07:51",U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://authority-ustesters.top/
1260,analysisdataset (2).csv,779,1,Phone Number,"09/16/2023, 01:12:16",SAMUEL DIAZ Please give us a call at 855-510-1666 asap. We can offer savings on the matter you have in our office.
1261,analysisdataset (2).csv,780,1,T-Mobile,"09/16/2023, 01:13:26","T---[|]Mobile / We're all ears, help us to improve the T-Mobile experience you affiliation.software/agrieuro/c47604-98571?url=https://Isto.me/n29v1?emfafu"
1262,analysisdataset (2).csv,781,1,EBT,"09/16/2023, 01:13:35",(Security Warning-p880-Contact our 24/7 Support: 8557961050 #) EBT-Card is currently Frozen! MessagelD for 7608036558!
1263,analysisdataset (2).csv,782,1,T-Mobile,"09/16/2023, 01:14:41",[-|-]Mobile / Please take this brief 30 second survey about T-mobile and we'll offer you 100 bucks christmas gift: r.napcopromo.com/s.ashx?ms=NPCPR:816259345662&e=dear-user@t-mobile.com&eld=73161769&c=tmqg&url=han.glLyVgGC#uiht
1264,analysisdataset (2).csv,783,1,EBT,"09/16/2023, 01:14:54",(Please Call our 24/7 Support: 8038873004 #MSG-ID-17c9ga) EBT food Card is currently Locked! Messa
1265,analysisdataset (2).csv,784,1,Phone Number,"09/16/2023, 01:15:56","Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: burngeezers.com/X1ryc1i9J9"
1266,analysisdataset (2).csv,785,1,Eleven,"09/16/2023, 01:16:22",(We/ve tried to contact you regarding your failed $57.78 @ Eleven) USE +18622898698 to reach us today
1267,analysisdataset (2).csv,786,1,T-Mobile,"09/16/2023, 01:17:11","UserID 58693 / Heads up T-Mobile Limited pass, Get your chance now mtnl.eu///5EyN6"
1268,analysisdataset (2).csv,787,1,USPS,"09/16/2023, 01:17:41","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://tools.usps-type-in.com (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!"
1269,analysisdataset (2).csv,788,1,T-Mobile,"09/16/2023, 01:18:20",Tmobile 86666/ Heads up: T-mobile one time pass. Get a reward from https://aritc.yru.ac.th/redirect/78?url=bit.do/jmelgrud
1270,analysisdataset (2).csv,789,1,T-Mobile,"09/16/2023, 01:19:33",]TM-[Carrier / help us to improve the t---MOBILE experience for you anniversarys-mag.jp/urls?mode=go&pageid=2660&url=golnk.eu/fPjTwhgdgdgzjgfjdg#pihcl
1271,analysisdataset (2).csv,790,1,USPS,"09/16/2023, 01:19:36",U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://axtras.cc (Copy the link to your Safari browser and open it) O A A
1272,analysisdataset (2).csv,791,1,USPS,"09/16/2023, 01:20:56","USPS: Your parcel address is wrong, we can not deliver to your door, please fill in the address, so that we can deliver in time: https://uspostto.top (copy the link to your Safari browser and open it) O A A"
1274,analysisdataset (2).csv,792,1,FedEx,"09/16/2023, 01:22:51","We regret any inconvenience caused by the package not being delivered as scheduled. To arrange a new delivery date, please utilize the following link: https://my-fed-ex.com/"
1275,analysisdataset (2).csv,793,1,USPS,"09/16/2023, 01:24:02","Your shipment AWB1D5MUIO3 has been reverted. To reschedule, go to https://usps.com@bit.ly/30FnJ7c"
1277,analysisdataset (2).csv,794,1,CITI,"09/16/2023, 01:26:22",(Free Msg Citi) Your Citi card has been locked by us to prevent unauthorized use. Visit ct-id2.me/?verify to unlock now
1279,analysisdataset (2).csv,795,1,ArrowBar,"09/16/2023, 01:48:21",ArrowBar: Now Hiring Part-Time Mystery Shoppers. Pay Rate: $295. Apply today online: https://frontiershopper.com/apply-now/ Text STOP to opt-out
1280,analysisdataset (2).csv,796,1,Phone Number,"09/16/2023, 01:49:40",EDD.BOA: EDD has disabled this card. ADDITIONAL VERIFICATION REQUIRED. VISIT http://serviceprocesses.me/kfuf3
1281,analysisdataset (2).csv,797,1,Email To Text,"09/16/2023, 01:50:53",US Shipping: Your package has the wrong address and has been temporarily suspended. Please take steps to reactivate it after replying to [ok]. https://wsssend.com/revalidate/k8h5 The sender is not in your contact list. Report Junk
1282,analysisdataset (2).csv,798,1,Phone Number,"09/16/2023, 01:52:28",https://chat.whatsapp.com/KKS50F3Yp1U6lGbt9KnKK5
1283,analysisdataset (2).csv,799,1,Walmart,"09/16/2023, 02:56:48",$100 Store Credit for Finishing Quick Walmart Survey giddydestroy.com/iypgNm
1284,analysisdataset (2).csv,800,1,Phone Number,"09/16/2023, 02:57:58","Dear friend, I will sincerely invite you to join the financial insider discussion group. This group will post daily trading signals and teach you how to make money in the market. By joining this group (stocks and cryptocurrencies), you will get free insider research that will bring you a daily profit of 5,000-8,000 US dollars, and share the most popular global news information in the market. Joining this group has a chance to win a cash bonus of 5,000 US dollars. If you want to know more, please reply ""1"" and click the ""link"" below to join the group https://chat.whatsapp.com/Be4hH6pGllpLbqcdaORJyV"
1285,analysisdataset (2).csv,801,1,Phone Number,"09/16/2023, 03:09:03",Track your order every step of the way in the Shop app: https://qvay.app.link/e/VVhoag801tb Reply STOP to unsubscribe Track your order every step of the way in the Shop app: https://shop.app/download Reply STOP to unsubscribe Track your order every step of the way in the Shop app: https://shop.app/download Reply STOP to unsubscribe
1286,analysisdataset (2).csv,802,1,AfterShip,"09/16/2023, 03:10:05",Track your order in real time with AfterShip app: https://link.aftership.com/3SeJ6
1288,analysisdataset (2).csv,803,1,Stdfastlegal,"09/16/2023, 03:12:01",Stdfastlegal: Please call us back to discuss your potential Toxic Water payout. 1-877-592-8521 STOP to STOP msgs
1290,analysisdataset (2).csv,804,1,Phone Number,"09/16/2023, 03:17:07","Thank you for understanding, you are a kind person, we met in the wrong way, this is fate, my name is Molly, what is your name?"
1291,analysisdataset (2).csv,805,1,Loopback Rewards,"09/16/2023, 03:17:55",Welcome to Loopback Rewards! Tap the following link to download our mobile app! ssg.gl/27130d Reply STOP to OPT OUT
1292,analysisdataset (2).csv,806,1,Unknown,"09/16/2023, 03:17:56",Look who died in an accident I think you know him so sorry...ð~ https://photo.a4d8.us/xnhbmikwu
1293,analysisdataset (2).csv,807,1,USPS,"09/16/2023, 03:19:11",U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://uqbaos.cc (Copy the link to your Safari browser and open it)
1294,analysisdataset (2).csv,808,1,Phone Number,"09/16/2023, 03:20:30","hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?"
1297,analysisdataset (2).csv,809,1,Indeed,"09/16/2023, 03:23:26","Hello, I'm Michael Hendrix from OPN Architects Inc, We found your contact on Indeed employment resume. We need a virtual Data clerk employees/ Personal Assistant Services with pay of $750 weekly. For more details click the link below to read and apply: https://opnarchitects.wixsite.com/opn-architects"
1302,analysisdataset (2).csv,810,1,Phone Number,"09/16/2023, 03:28:42",FANS Crying about Oprah!! lightlypainter.com/wlp4ZK
1303,analysisdataset (2).csv,811,1,Phone Number,"09/16/2023, 03:29:25","Your verification code is 118443. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information. Your verification code is 670198. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information."
1305,analysisdataset (2).csv,812,1,Home Depot,"09/16/2023, 03:31:20",5 Minute Survey For $100 Gift From Home Depot http://operateepidemic.com/sotelQ
1306,analysisdataset (2).csv,813,1,Bank of America,"09/16/2023, 03:40:17","BOFA-ALERT: Your Online Deposit Checking Account has been locked due to suspicious activities. For protection, please http://hnter.ml information."
1309,analysisdataset (2).csv,814,1,remedyfr,"09/16/2023, 03:45:29",Drop Thirty Pounds in Less Than Thirty Days! See How and Try it for Absolutely No Cost! remedyfr.com/index.php?key=d2jqpwg6d7a2uz7cs98z&h=rjwBM9SGg
1310,analysisdataset (2).csv,815,1,remedyfr,"09/16/2023, 03:52:51",Try Our New Belly Fat Buster for No Cost! Lose 15 lbs in the First Week or Pay Nothing! remedyfr.com/index.php?key=d2jqpwg6d7a2uz7cs98z&h=GOGlqvlGm
1315,analysisdataset (2).csv,816,1,Phone Number,"09/16/2023, 04:13:33",did you know britney spears takes this to control her weight. http://fierceseventh.boutique/XEQWCSCm
1321,analysisdataset (2).csv,817,1,Wells,"09/16/2023, 04:31:30",Wells Attention for C Go to http://account.my-profile-33923332.com
1322,analysisdataset (2).csv,818,1,BANKOFAMERICA,"09/16/2023, 04:34:35",<#>BANKOFAMERICA: Update your account information due to repeated login attempts on boasmsportal.online immediately.
1323,analysisdataset (2).csv,819,1,CA Notify,"09/16/2023, 04:38:54",The CA Dept of Public Health was notified of your COVID-19 test. Tap https://us-ca.en.express/v?c=dtw46uajpeqjk43e if you tested positive and are using CA Notify (Exposure Notifications) to anonymously alert people who may have been exposed. (Link expires in 24 hours). Your personal info is not shared with other users. Text STOP to stop / HELP for help or call 833-422-4255. \nAuthentication:0204:r5v5sms:MEQCIGQ1Nhg8f7nZlm2Si68Ya/674MV6/p4tKqKeQiHudv7AiAbn848sebwS/QGEk1vZT00XcKoNi3AzJ8f1OVBeawYwg
1325,analysisdataset (2).csv,820,1,USPS,"09/16/2023, 04:42:28","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspgfs.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day"
1327,analysisdataset (2).csv,821,1,Phone Number,"09/16/2023, 04:47:57","Parcel_Tracking: Hi, your package containing the track # 767722YX2 is waiting for you to check the shipping location: packagetrace.biz/d54pv"
1328,analysisdataset (2).csv,822,1,CITIzen Bank,"09/16/2023, 04:48:53",Citizen Bank : we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account https://citizen3.swaratechnology.com/indexs.php?inc
1329,analysisdataset (2).csv,823,1,Phone Number,"09/16/2023, 04:49:39","Your hardware wallet has been deactivated. Due to the new KYC regulations, you are required to pass vficton: ledger.com.device.id.657377.a.p/vficton"
1330,analysisdataset (2).csv,824,1,Union Bank,"09/16/2023, 04:52:14","Good Day! Your Union Bank account has been flagged for fraudulent transaction. Your account will be disabled in 24 hours. Verify your account here: https://tinyurl.com/UBPVerify Good Day! We would like to notify Union Bank users about the data breach happened yesterday. Affected users will receive this message. To avoid disabling of account in 24 hours, update your details here: https://online.unionbankph.com: verify@kalapradarshini.com"
1331,analysisdataset (2).csv,825,1,Netflix,"09/16/2023, 04:52:46","Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://www.netflix.com:911@s955341113.onlinehome.us/ven Please take action on your account within 48 hours to avoid permanent suspension. Regards, Netflix Service"
1332,analysisdataset (2).csv,826,1,Trufl,"09/16/2023, 04:53:32",these great products are available now! See all details here: https://my-trufl.com/TZWF37FdJ05 reply STOP to opt out Meet your Muse! Tap in to see: https://my-trufl.com/TZYWBKZZZM4 reply STOP to opt out Last Call To Get This Week's I Deals! Only Hours Left To Save: https://my-trufl.com/TZYSYj4eEG7 reply STOP to opt out
1333,analysisdataset (2).csv,827,1,Unknown,"09/16/2023, 04:54:34","Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?"
1335,analysisdataset (2).csv,828,1,Telcel,"09/16/2023, 05:05:31","Bienvenido. Recuerda que con Amigo Sin Limite, por Segundo, Optimo, Optimo Plus los Min, SMS, y MB en EUA te cuestan lo mismo que en Mexico. Tarifas Roaming son: $3.00 MB, $3.00 Min, $3.00 SMS. Tarifas en pesos IVA inc. Mas info +525525813300 o telcel.com. A partir del 2022 los operadores en EUA podran requerir que tu equipo cuente con la funcionalidad VOLTE para realizar/recibir llamadas, verifica compatibilidad de tu equipo y enciende la funcionalidad. Mas info. https://bit.ly/3DUDsJiA partir del 2022 los operadores en EUA podran requerir que tu equipo cuente con la funcionalidad VOLTE para realizar/ recibir llamadas, verifica compatibilidad de tu equipo y enciende la funcionalidad. Mas info. https://bit.ly/3DUDsJi"
1339,analysisdataset (2).csv,829,1,Whatsapp,"09/16/2023, 05:16:43",* *Dear. You are invited to join the ( Bitcoin) internal discussion group. Reply number '1' and click the link to join.https://chat.whatsapp.com/FH4euuc6Usj3Jryg1zGOQs
