final_dataset_version,final_row_id,final_split_eligible,final_dataset_role,data_origin,is_synthetic,source_name,dataset_name,source_group,normalized_label,message_raw,message_clean,service_category,scam_category,label_status,review_status,notes,unified_id,source_row_id,source_label,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,institution_type,source_file,reviewer_notes,synthetic_template_id,generation_method
v1_public_real_only,v1_public_real_only_row_005955,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,Microsoft has detected unknown actions in your account please verify now,Microsoft has detected unknown actions in your account please verify now,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17814; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,replacement_imc25_english_smish_17814,imc25_english_smish_17814,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005956,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,Your request for upgrade to Full KYC wallet for mobile no. XXXXXXX1777 has been rejected. Please verify your details and try again.,Your request for upgrade to Full KYC wallet for mobile no. XXXXXXX1777 has been rejected. Please verify your details and try again.,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_09112; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,replacement_imc25_english_smish_09112,imc25_english_smish_09112,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005957,True,main_binary_classification,public_real,False,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,smishing,"BofA Alert: We 've placed a hold on your debit/atm card due to some unusual activity, To recover Visit https://profib04.com and verify your identity","BofA Alert: We 've placed a hold on your debit/atm card due to some unusual activity, To recover Visit <URL> and verify your identity",,,accepted,accepted,category=Account Alert; brand=Bank of America; sender_type=Phone Number; url=https://profib04.com; domain=profib04.com,smishtank_206,206,verified_smishing,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005958,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,smishing,/ Update / ruyrfd ustrcserv.com,/ Update / ruyrfd <URL>,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049327; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,campaign_family_replacement_ncsu_sms_phishing_016265,ncsu_sms_phishing_016265,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool_campaign_family,Campaign-family replacement from raw-available 91k candidate pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005959,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,"Create a better future for children
Reply back with 🍼 to contribute AED 1 towards a child's nutrition #YearOfGiving #HappinessIsGiving",Create a better future for children Reply back with 🍼 to contribute AED 1 towards a child's nutrition #YearOfGiving #HappinessIsGiving,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16986; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,replacement_imc25_english_smish_16986,imc25_english_smish_16986,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005960,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,"Hello, sorry I sent you a 6-digit code by SMS by mistake, Can you transfer it to me, please? It's urgent.","Hello, sorry I sent you a 6-digit code by SMS by mistake, Can you transfer it to me, please? It's urgent.",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_18509; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,replacement_imc25_english_smish_18509,imc25_english_smish_18509,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005961,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,"065 AppIePay was deactivated on your mobile. To reactivate this feature on your device, visit the following link: https://apple-pay-unlock.com/","065 AppIePay was deactivated on your mobile. To reactivate this feature on your device, visit the following link: <URL>",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_007794; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_007794,ncsu_sms_phishing_007794,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005962,True,main_binary_classification,public_real,False,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,smishing,Congratulations! Y YY You are one of the 100 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? http://winner@3117711444/tpi23?id=2f57943 Hurry up to pick up your prize today! Send Message...,Congratulations! Y YY You are one of the 100 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? <URL> Hurry up to pick up your prize today! Send Message...,,,accepted,accepted,category=Prize/Contest; brand=Apple; sender_type=; url=http://winner@3117711444/tpi23?id=2f57943; domain=185.212.128.84,smishtank_640,640,verified_smishing,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,true,false,true,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005963,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,"Your account is on hold until you verify yourself, you can do that here: payee-anz.com","Your account is on hold until you verify yourself, you can do that here: <URL>",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_015444; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_015444,ncsu_sms_phishing_015444,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005964,True,main_binary_classification,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,smishing,"If qualified, you can earn online by teaching. Contact User-10381381741225860264 for this. [https://t.me/Trust\_earning\_Airdropbot?start=r04351947315](https://t.me/Trust_earning_Airdropbot?start=r04351947315)","If qualified, you can earn online by teaching. Contact User-<PHONE> for this. [<URL>",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04457; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,strict_replacement_hf_bengali_sms_smishing_english_smish_0433,hf_bengali_sms_smishing_english_smish_0433,smish,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005965,True,main_binary_classification,public_real,False,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,smishing,Monthly GiveAway by Home Depot http://marginaljo.shopping/v3E6qB,Monthly GiveAway by Home Depot <URL>,,,accepted,accepted,category=Prize/Contest; brand=Home Depot; sender_type=Phone Number; url=http://marginaljo.shopping/v3E6qB; domain=marginaljo.shopping,smishtank_127,127,verified_smishing,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005966,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,"Hello 9131XXXX08, Open Trading A/C and get benefits worth Rs. 92,989/- Click here to open A/C","Hello 9131XXXX08, Open Trading A/C and get benefits worth Rs. 92,989/- Click here to open A/C",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10946; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,replacement_imc25_english_smish_10946,imc25_english_smish_10946,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005967,True,main_binary_classification,public_real,False,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,smishing,"<Subject: Unusual Activity> : We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from : Mozilla Firefox 8.7 120.12.194.127 - Russia] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: https://lindsy352.preview.softr.app/?t=1659623895934","<Subject: Unusual Activity>: We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from: Mozilla Firefox <PHONE> - Russia] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: <URL>",,,accepted,accepted,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=https://lindsy352.preview.softr.app/?t=1659623895934; domain=lindsy352.preview.softr.app,smishtank_370,370,verified_smishing,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,true,false,true,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_005968,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,smishing,Your Account Paypal is disabled Confirm,Your Account Paypal is disabled Confirm,,,accepted,approved,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,gathered_imc25_english_smish_08894,imc25_english_smish_08894,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
