review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,normalized_label,likely_review_bucket,bucket_reason,spam_signal_score,smishing_signal_score,selection_priority_score,candidate_origin,duplicate_key
EXP-SPAM-0284,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: 01867546389,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: 01867546389,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: <PHONE>,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,5 lakh taka loan guaranteed within 24 hours no deposit or brokerage apply today contact < >
EXP-SPAM-0286,"The system detects an error in the calculation your tax, please complete the data for a tax refund","The system detects an error in the calculation your tax, please complete the data for a tax refund","The system detects an error in the calculation your tax, please complete the data for a tax refund",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait;payment_bait,0,8,88,current_raw_complete_packet,the system detects an error in the calculation your tax please complete the data for a tax refund
EXP-SPAM-0290,Hrnykari1169 invited you to a date night out. respond here:,Hrnykari1169 invited you to a date night out. respond here:,Hrnykari1169 invited you to a date night out. respond here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,hrnykari1169 invited you to a date night out respond here
EXP-SPAM-0291,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,account_threat;urgency;payment_bait,0,11,106,current_raw_complete_packet,medicare bill overdue 35000 tk for treatment patient discharge blocked < >
EXP-SPAM-0292,"Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: 01332518402, 01332518406","Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: 01332518402, 01332518406","Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: <PHONE>, <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,build a career as a registered nurse in the uk 2 year work visa with monthly minimum starting salary 3 lakh taka bsb dhaka please contact us < > < >
EXP-SPAM-0294,"PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:","PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:","PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,credential_or_otp_request;delivery_bait;payment_bait,0,12,112,current_raw_complete_packet,postoffice your parcel has been redirected to your local branch due to an underpayment of shipping fees please schedule a re delivery here
EXP-SPAM-0296,Earn up to $100 in Walmart Store Value. Please finish survey to earn rewards,Earn up to $100 in Walmart Store Value. Please finish survey to earn rewards,Earn up to <AMOUNT> in Walmart Store Value. Please finish survey to earn rewards,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,unclear_review,prize_reward_ad,2,2,56,current_raw_complete_packet,earn up to < > in walmart store value please finish survey to earn rewards
EXP-SPAM-0298,"The position you APPLIED for has now become AVAILABLE, you meet all the criteria. If you still want to be interviewed Dial *120*489# s2out1.67/20s Rgrds HR.","The position you APPLIED for has now become AVAILABLE, you meet all the criteria. If you still want to be interviewed Dial *120*489# s2out1.67/20s Rgrds HR.","The position you APPLIED for has now become AVAILABLE, you meet all the criteria. If you still want to be interviewed Dial *120*489# s2out1.67/20s Rgrds HR.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,the position you applied for has now become available you meet all the criteria if you still want to be interviewed dial 120 489 s2out1 67 20s rgrds hr
EXP-SPAM-0299,[OnePlus]Dear customer your request for repair is now completed. Please find the link below to rate our services. It is essential for our improvement and your feedbacks are always treated effectively.,[OnePlus]Dear customer your request for repair is now completed. Please find the link below to rate our services. It is essential for our improvement and your feedbacks are always treated effectively.,[OnePlus]Dear customer your request for repair is now completed. Please find the link below to rate our services. It is essential for our improvement and your feedbacks are always treated effectively.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,oneplus dear customer your request for repair is now completed please find the link below to rate our services it is essential for our improvement and your feedbacks are always treated effectively
EXP-SPAM-0302,SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,bank_account_bait,0,5,70,current_raw_complete_packet,sova is a malware that targets banking apps to steal personal information do not install apps by clicking on link or from unofficial store sbi isd
EXP-SPAM-0303,M. GCash is back on WPLUS: 100% Bonus! 77777.ykp,M. GCash is back on WPLUS: 100% Bonus! 77777.ykp,M. GCash is back on WPLUS: 100% Bonus! 77777.ykp,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,m gcash is back on wplus 100 bonus < >
EXP-SPAM-0305,"YOUR WHATSAPP NUMBER WON 2 CRORE 50LAKH & IPHONE IN PEPSI ICC CRICKET NEW YEAR PROMO^ SEND NAME,ADD,AGE,MOBILE NO,OCCU To;","YOUR WHATSAPP NUMBER WON 2 CRORE 50LAKH & IPHONE IN PEPSI ICC CRICKET NEW YEAR PROMO^ SEND NAME,ADD,AGE,MOBILE NO,OCCU To;","YOUR WHATSAPP NUMBER WON 2 CRORE 50LAKH & IPHONE IN PEPSI ICC CRICKET NEW YEAR PROMO^ SEND NAME,ADD,AGE,MOBILE NO,OCCU To;",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_spam_not_smishing,promotional_offer;prize_reward_ad,4,2,60,current_raw_complete_packet,your whatsapp number won 2 crore 50lakh iphone in pepsi icc cricket new year promo send name add age mobile no occu to
EXP-SPAM-0306,We are having problems delivering your package,We are having problems delivering your package,We are having problems delivering your package,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,delivery_bait,0,5,70,current_raw_complete_packet,we are having problems delivering your package
EXP-SPAM-0307,"Dear Customer, You have been charged Rs. 8.00","Dear Customer, You have been charged Rs. 8.00","Dear Customer, You have been charged Rs. 8.00",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,payment_bait,0,5,70,current_raw_complete_packet,dear customer you have been charged < >
EXP-SPAM-0309,"Coach Linda, I may not have time to go to the gym this week. Sorry!","Coach Linda, I may not have time to go to the gym this week. Sorry!","Coach Linda, I may not have time to go to the gym this week. Sorry!",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,coach linda i may not have time to go to the gym this week sorry
EXP-SPAM-0310,"Dear friends,Offer for limited time, Tallwin life me 2500 ki id only 599/- me active kraye, Wish you join this group for information","Dear friends,Offer for limited time, Tallwin life me 2500 ki id only 599/- me active kraye, Wish you join this group for information","Dear friends,Offer for limited time, Tallwin life me 2500 ki id only 599/- me active kraye, Wish you join this group for information",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,unclear_review,promotional_offer,2,2,56,current_raw_complete_packet,dear friends offer for limited time tallwin life me 2500 ki id only 599 me active kraye wish you join this group for information
EXP-SPAM-0313,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;original_spam_label,6,0,52,current_raw_complete_packet,ree entry in 2 a weekly comp for a chance to win an ipod txt pod to 80182 to get entry std txt rate t c s apply < > for details 18
EXP-SPAM-0315,"Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF,  Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3","Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF,  Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3","Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF,  Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3",spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;original_spam_label,5,0,50,current_raw_complete_packet,noida commercial wave sec 18 silver 11500 psf gold 12500 psf logix sec 124 8200 psf for best deal call < > 3
