final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes
v3_public_manual_research_synthetic_row_000001,v3_public_manual_research_synthetic_row_000001,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on tbplus88.com,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,unsure,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000001; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_003958,v3_public_manual_research_synthetic_row_003958,Thank you baby! I cant wait to taste the real thing...,Thank you baby! I cant wait to taste the real thing...,Thank you baby! I cant wait to taste the real thing...,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003959,v3_public_manual_research_synthetic_row_003959,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.","Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.","Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003960,v3_public_manual_research_synthetic_row_003960,How long does applebees fucking take,How long does applebees fucking take,How long does applebees fucking take,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003961,v3_public_manual_research_synthetic_row_003961,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003962,v3_public_manual_research_synthetic_row_003962,Yeah my usual guy's out of town but there're definitely people around I know,Yeah my usual guy's out of town but there're definitely people around I know,Yeah my usual guy's out of town but there're definitely people around I know,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003963,v3_public_manual_research_synthetic_row_003963,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003964,v3_public_manual_research_synthetic_row_003964,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?","Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me?","Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me?",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003965,v3_public_manual_research_synthetic_row_003965,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are &lt;#&gt; and up,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are <#> and up,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are <#> and up,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003966,v3_public_manual_research_synthetic_row_003966,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...","Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...","Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003967,v3_public_manual_research_synthetic_row_003967,What's a feathery bowa? Is that something guys have that I don't know about?,What's a feathery bowa? Is that something guys have that I don't know about?,What's a feathery bowa? Is that something guys have that I don't know about?,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003968,v3_public_manual_research_synthetic_row_003968,LOL what happens in Vegas stays in vegas,LOL what happens in Vegas stays in vegas,LOL what happens in Vegas stays in vegas,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003969,v3_public_manual_research_synthetic_row_003969,"I'm not coming over, do whatever you want","I'm not coming over, do whatever you want","I'm not coming over, do whatever you want",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003970,v3_public_manual_research_synthetic_row_003970,I'm really not up to it still tonight babe,I'm really not up to it still tonight babe,I'm really not up to it still tonight babe,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003971,v3_public_manual_research_synthetic_row_003971,Did either of you have any idea's? Do you know of anyplaces doing something?,Did either of you have any idea's? Do you know of anyplaces doing something?,Did either of you have any idea's? Do you know of anyplaces doing something?,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003972,v3_public_manual_research_synthetic_row_003972,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003973,v3_public_manual_research_synthetic_row_003973,How is your schedule next week? I am out of town this weekend.,How is your schedule next week? I am out of town this weekend.,How is your schedule next week? I am out of town this weekend.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003974,v3_public_manual_research_synthetic_row_003974,That's one of the issues but california is okay. No snow so its manageable,That's one of the issues but california is okay. No snow so its manageable,That's one of the issues but california is okay. No snow so its manageable,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003975,v3_public_manual_research_synthetic_row_003975,Noice. Text me when you're here,Noice. Text me when you're here,Noice. Text me when you're here,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
v3_public_manual_research_synthetic_row_003976,v3_public_manual_research_synthetic_row_003976,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo","Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo","Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.
