removed_unified_id,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_campaign_template_key,replacement_reason,duplicate_check_status,notes
replacement_imc25_english_smish_15351,Your package with UPS has a failed delivery attempt.,weak_or_no_smishing_signal,ncsu_sms_phishing_060648,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ oSsjUZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ossjuz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15375,I am sorry to let you know that your order has been cancelled as the seller’s partnered courier service provider could not find anyone at the delivery address to collect the package despite several attempts.,weak_or_no_smishing_signal,ncsu_sms_phishing_060651,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ WwSchN",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wwschn,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15417,Hi there! Did you get - ? (09?) your delivery?,weak_or_no_smishing_signal,ncsu_sms_phishing_060652,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ACwuNE",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > acwune,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_ncsu_sms_phishing_024315,"Buyer paid, confirm sale: https://shrtlink.net/6d54e116",campaign_repeat_excluded,ncsu_sms_phishing_060655,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ kuhomT",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kuhomt,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15448,Your package LK52634127AU has been put on hold because the consignee could not be contacted. Please re-delivery:,weak_or_no_smishing_signal,ncsu_sms_phishing_060661,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ RFkKwI",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > rfkkwi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15449,"Dear Customer, our delivery man tried delivery at your address but failed due to ?Not booked?. Delivery will be attempted again. - HPCL",weak_or_no_smishing_signal,ncsu_sms_phishing_060665,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QdjElh",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qdjelh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15457,"Dear Client, Action Required About Your (US-Postal) Package Delivery, Please Check Here",weak_or_no_smishing_signal,ncsu_sms_phishing_060671,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YuDchF",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > yudchf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15463,"Hi, your shipment FZ LLC is out for delivery! Download our App and enjoy our latest features!",weak_or_no_smishing_signal,ncsu_sms_phishing_060673,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ jzcDbP",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > jzcdbp,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15475,"CanadaPost: We tried delivering your parcel, but you weren't in or there was no safe place to leave it. A reschedule is required:",weak_or_no_smishing_signal,ncsu_sms_phishing_060681,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ cqRWss",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > cqrwss,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15477,Co m e to our post office to get your delivery package.,weak_or_no_smishing_signal,ncsu_sms_phishing_060683,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ WhLILO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > whlilo,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15480,Your house number is incorrect and we cannot deliver your package. Modify the address so we can arrange delivery.,weak_or_no_smishing_signal,ncsu_sms_phishing_060687,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ lzyrLb",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > lzyrlb,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15493,"LK144650546AU The parcel is delivered abnormally, please reconfirm the address and contact information, otherwise we will return it:",weak_or_no_smishing_signal,ncsu_sms_phishing_060692,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tqunSU",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > tqunsu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15497,Co m e to our post office t o get your delivery package.,weak_or_no_smishing_signal,ncsu_sms_phishing_060699,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ iBkHOm",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ibkhom,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15521,"Hello, please submit the correct delivery address, otherwise we cannot ship.",weak_or_no_smishing_signal,ncsu_sms_phishing_060702,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ksGAry",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ksgary,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15531,"Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link",weak_or_no_smishing_signal,ncsu_sms_phishing_060710,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ZRQNEY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > zrqney,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_ncsu_sms_phishing_026648,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ (/,&!",campaign_repeat_excluded,ncsu_sms_phishing_060713,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ xwAAli",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > xwaali,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15535,We attempted to deliver your parcel to you however nobody was able to accept it.,weak_or_no_smishing_signal,ncsu_sms_phishing_060716,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ pquFzs",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pqufzs,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_016484,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 】~~77.83.1.241",campaign_repeat_excluded,ncsu_sms_phishing_060718,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ voSuHH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vosuhh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15546,"Your DHL Shipment is waiting for delivery
Reason: due customs fees
(1.99 EUR)
Follow here:",weak_or_no_smishing_signal,ncsu_sms_phishing_060722,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ cCOTWA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ccotwa,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_016485,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT *~~80.79.124.141",campaign_repeat_excluded,ncsu_sms_phishing_060725,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ xNeerx",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > xneerx,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15562,"Your package was put on hold by the post office due to an incomplete delivery address, please fill in the address online.",weak_or_no_smishing_signal,ncsu_sms_phishing_060728,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PGuWWg",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pguwwg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15581,AuPost: Your parcel can not be shipped due to unverified shipping address. fix it at:,weak_or_no_smishing_signal,ncsu_sms_phishing_060735,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YRXzZk",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > yrxzzk,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15612,"I have your package...
Your $101 loyalty rewards will be delivered...",weak_or_no_smishing_signal,ncsu_sms_phishing_060737,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ HSNCpu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > hsncpu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15672,[Post Office] We are unable to deliver your package because your package address is incorrect.,weak_or_no_smishing_signal,ncsu_sms_phishing_060746,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ dykzOv",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > dykzov,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15673,We were unable to deliver your parcel as there was no one present to sign for the...,weak_or_no_smishing_signal,ncsu_sms_phishing_060751,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eeRGtW",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > eergtw,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15677,"UPS - We cannot deliver your package due to incomplete house number, please modify the address information in time.",weak_or_no_smishing_signal,ncsu_sms_phishing_060755,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ foVvZZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fovvzz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15679,Your package will be put on hold until duties are paid. Follow the instructions here.,weak_or_no_smishing_signal,ncsu_sms_phishing_060761,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ JsNPWz",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > jsnpwz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_016495,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT =~~94.23.183.169",campaign_repeat_excluded,ncsu_sms_phishing_060764,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ BtUnUi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > btunui,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15685,"We tried delivering your parcel, but found no one at your address.
Reschedule a delivery to avoid having the parcel sent back:",weak_or_no_smishing_signal,ncsu_sms_phishing_060767,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ wvsyxH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wvsyxh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_15708,Your package with China EMS (ePacket) is now in transit.,weak_or_no_smishing_signal,ncsu_sms_phishing_060778,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PJobNo",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pjobno,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15753,You have a pending tax refund for 265.84GBP to proceed please follow the link below.,weak_or_no_smishing_signal,ncsu_sms_phishing_060781,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ UVMXrf",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > uvmxrf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15756,"E-Transfer
Canada Revenue has sent you a refund of $161.58",weak_or_no_smishing_signal,ncsu_sms_phishing_060787,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ viDQko",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vidqko,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15785,You have an outstanding tax refund of 321.52GBP for tax year 15/16. Please fill out the following form to process your refund,weak_or_no_smishing_signal,ncsu_sms_phishing_060789,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SKxvIK",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > skxvik,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_016501,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT ,~~94.23.183.164",campaign_repeat_excluded,ncsu_sms_phishing_060795,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QVtFPf",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qvtfpf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15815,We would like to notify you that you have an outstanding vehicle tax refund of £104 from an overpayment.,weak_or_no_smishing_signal,ncsu_sms_phishing_060796,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ CvIsvY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > cvisvy,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_15749,"FINAL REQUEST:DVLA Swansea have been trying to contact you, Click below for more information.",campaign_repeat_excluded,ncsu_sms_phishing_060817,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tHWsMy",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > thwsmy,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_016514,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT !",campaign_repeat_excluded,ncsu_sms_phishing_060818,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ImtkNo",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > imtkno,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
