augmentation_id,original_final_row_id,variant_index,perturbation_level,perturbation_techniques,num_chars_changed,changed_token_count,achieved_perturbation_rate,quality_status,label_preserved,seed,notes
aug_train_v3_public_manual_research_synthetic_row_005982_v2,v3_public_manual_research_synthetic_row_005982,2,20,url_variation;spacing_punctuation_case_noise;separator_injection,55,7,0.8594,pass,True,1426921036,url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=2 | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=verify
aug_train_v3_public_manual_research_synthetic_row_006509_v1,v3_public_manual_research_synthetic_row_006509,1,20,url_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,47,3,0.47,pass,True,2296838944,url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=1 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_008496_v1,v3_public_manual_research_synthetic_row_008496,1,20,url_variation;numeric_otp_variation;separator_injection,42,6,0.3307,pass,True,14171835,url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:numeric_sequences=1 | separator_injection:separator_keyword=login
aug_train_v3_public_manual_research_synthetic_row_008496_v2,v3_public_manual_research_synthetic_row_008496,2,20,numeric_otp_variation;url_variation;spacing_punctuation_case_noise,127,4,1.0,pass,True,2411222998,numeric_otp_variation:numeric_sequences=1 | separator_injection:no_separator_keyword | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007679_v1,v3_public_manual_research_synthetic_row_007679,1,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,72,4,0.6429,pass,True,2650135119,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:numeric_sequences=2 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006485_v1,v3_public_manual_research_synthetic_row_006485,1,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,52,11,0.4522,pass,True,1887446568,numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=4 | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006485_v2,v3_public_manual_research_synthetic_row_006485,2,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,78,18,0.6783,pass,True,1696553092,spacing_punctuation_case_noise:noise_edits=2 | separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006485_v3,v3_public_manual_research_synthetic_row_006485,3,20,homoglyph_substitution;spacing_punctuation_case_noise;separator_injection,34,13,0.2957,pass,True,3440158469,homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2 | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=account
aug_train_v3_public_manual_research_synthetic_row_010338_v1,v3_public_manual_research_synthetic_row_010338,1,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,114,19,0.8702,pass,True,2252382244,spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=1 | leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006746_v1,v3_public_manual_research_synthetic_row_006746,1,20,numeric_otp_variation;spacing_punctuation_case_noise;url_variation,56,3,0.5283,pass,True,2835451695,numeric_otp_variation:numeric_sequences=1 | leetspeak_obfuscation:leet_chars=0 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_005747_v1,v3_public_manual_research_synthetic_row_005747,1,20,url_variation;leetspeak_obfuscation;numeric_otp_variation,193,4,0.4765,pass,True,2339564159,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=3 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_008366_v1,v3_public_manual_research_synthetic_row_008366,1,20,numeric_otp_variation;spacing_punctuation_case_noise;homoglyph_substitution,8,4,0.1081,pass,True,41558132,institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:numeric_sequences=2 | spacing_punctuation_case_noise:noise_edits=3 | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_010414_v1,v3_public_manual_research_synthetic_row_010414,1,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,93,14,0.62,pass,True,2258052874,homoglyph_substitution:homoglyph_chars=2 | numeric_otp_variation:numeric_sequences=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_010414_v2,v3_public_manual_research_synthetic_row_010414,2,20,spacing_punctuation_case_noise;leetspeak_obfuscation;numeric_otp_variation,136,21,0.9067,pass,True,2041722745,separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_008101_v1,v3_public_manual_research_synthetic_row_008101,1,20,homoglyph_substitution;url_variation;separator_injection,70,3,0.6863,pass,True,1308805348,homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=update
aug_train_v3_public_manual_research_synthetic_row_008101_v2,v3_public_manual_research_synthetic_row_008101,2,20,url_variation;spacing_punctuation_case_noise;institution_substitution,88,4,0.8627,pass,True,191528394,url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:no_digit_sequence | institution_substitution:institution_swap=UPS
aug_train_v3_public_manual_research_synthetic_row_008833_v1,v3_public_manual_research_synthetic_row_008833,1,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,105,18,0.7836,pass,True,2074223156,homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=4 | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010360_v1,v3_public_manual_research_synthetic_row_010360,1,20,numeric_otp_variation;url_variation;homoglyph_substitution,41,4,0.3037,pass,True,1294825620,numeric_otp_variation:numeric_sequences=1 | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_009786_v1,v3_public_manual_research_synthetic_row_009786,1,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,35,9,0.3398,pass,True,4264765813,url_variation:no_url_found | leetspeak_obfuscation:leet_chars=2 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010218_v1,v3_public_manual_research_synthetic_row_010218,1,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,79,3,0.8681,pass,True,474448252,numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_005631_v1,v3_public_manual_research_synthetic_row_005631,1,20,url_variation;separator_injection;homoglyph_substitution,44,8,0.9565,pass,True,4236694304,numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006409_v1,v3_public_manual_research_synthetic_row_006409,1,20,url_variation;separator_injection;spacing_punctuation_case_noise,137,25,1.0,pass,True,2406366095,url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_009175_v1,v3_public_manual_research_synthetic_row_009175,1,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,29,4,0.4265,pass,True,2035777965,url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=3 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_008490_v1,v3_public_manual_research_synthetic_row_008490,1,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,98,21,0.9515,pass,True,3942931204,leetspeak_obfuscation:leet_chars=0 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=2 | homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010199_v1,v3_public_manual_research_synthetic_row_010199,1,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,77,2,0.8851,pass,True,4146084883,homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=account | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_008278_v1,v3_public_manual_research_synthetic_row_008278,1,20,institution_substitution;url_variation;leetspeak_obfuscation,52,3,0.3852,pass,True,4053062756,institution_substitution:institution_swap=PayPal | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_006005_v1,v3_public_manual_research_synthetic_row_006005,1,20,separator_injection;homoglyph_substitution;urgency_paraphrasing,156,4,0.975,pass,True,75412400,separator_injection:separator_keyword=claim | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | urgency_paraphrasing:urgency_phrase=\burgent\b
aug_train_v3_public_manual_research_synthetic_row_006005_v2,v3_public_manual_research_synthetic_row_006005,2,20,numeric_otp_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,70,13,0.4375,pass,True,2066886487,numeric_otp_variation:numeric_sequences=2 | leetspeak_obfuscation:leet_chars=4 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_006005_v3,v3_public_manual_research_synthetic_row_006005,3,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,62,13,0.3875,pass,True,820706697,url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=4 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_005764_v1,v3_public_manual_research_synthetic_row_005764,1,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,148,28,0.9193,pass,True,1459580628,homoglyph_substitution:homoglyph_chars=2 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:numeric_sequences=2 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006640_v1,v3_public_manual_research_synthetic_row_006640,1,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,141,31,0.6468,pass,True,1004847756,separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | url_variation:no_url_found | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=3 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_006640_v2,v3_public_manual_research_synthetic_row_006640,2,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,10,6,0.0459,pass,True,2246651733,spacing_punctuation_case_noise:noise_edits=3 | leetspeak_obfuscation:leet_chars=2 | homoglyph_substitution:homoglyph_chars=3
aug_train_v3_public_manual_research_synthetic_row_010347_v1,v3_public_manual_research_synthetic_row_010347,1,20,numeric_otp_variation;homoglyph_substitution;leetspeak_obfuscation,6,4,0.0451,pass,True,4155564950,url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=1 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_010347_v2,v3_public_manual_research_synthetic_row_010347,2,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,116,5,0.8722,pass,True,1527610581,urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=3 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=2
