unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_08315,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08315,Received Rs.<OTP> from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback Received Rs.<OTP> from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,received rs <otp> from t 90xxxx1819 in your paytm wallet wallet txn id <us bank number> scan qr code to pay win <num> cashback received rs <otp> from t 90xxxx1819 in your paytm wallet wallet txn id <us bank number> scan qr code to pay win <num> cashback,,1,true,Smishing-Dataset-IMC25,smishing,"Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback
Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback",Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_ncsu_sms_phishing_013008,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013008,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013008; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,we have detected suspicious activity from your account please update your account information follow <url>,,1,true,Smishing-Dataset-IMC25,smishing,PR0FIT FR0M $527 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?7,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013008,gathered_imc25_english_smish_08317,True,
gathered_imc25_english_smish_08318,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08318,"Your online banking has been locked, please visit your local branch or reactivate by visiting the secure link <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your online banking has been locked please visit your local branch or reactivate by visiting the secure link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Your online banking has been locked, please visit your local branch or reactivate by visiting the secure link http://<IP_ADDRESS>","Your online banking has been locked, please visit your local branch or reactivate by visiting the secure link http://<IP_ADDRESS>",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_08319,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08319,"Your online banking has been suspended, please visit a branch or reactivate immediately via the secure link <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your online banking has been suspended please visit a branch or reactivate immediately via the secure link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Your online banking has been suspended, please visit a branch or reactivate immediately via the secure link http://<IP_ADDRESS>/","Your online banking has been suspended, please visit a branch or reactivate immediately via the secure link http://<IP_ADDRESS>/",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_08320,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08320,We have identified some unusual activity on your Online Banking. Log In via the secure link <URL> to avoid acct suspension.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,we have identified some unusual activity on your online banking log in via the secure link <url> to avoid acct suspension,,1,true,Smishing-Dataset-IMC25,smishing,We have identified some unusual activity on your Online Banking. Log In via the secure link http://<IP_ADDRESS> to avoid acct suspension.,We have identified some unusual activity on your Online Banking. Log In via the secure link http://<IP_ADDRESS> to avoid acct suspension.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_imc25_english_smish_10524,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10524,"Hi 988xxxxxXX, Just open a zero balance Kotak 811 A/c now Get 1 ticket free when you buy 1 PVR movie ticket using Kotak debit card",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10524; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer your atm debit card has been block please apply for a new secured chip based atm card call <phone number> <date time>,,1,true,Smishing-Dataset-IMC25,smishing,"Hi 988xxxxxXX,
Just open a zero balance Kotak 811 A/c now
Get 1 ticket free when you buy 1 PVR movie ticket using Kotak debit card","Hi 988xxxxxXX, Just open a zero balance Kotak 811 A/c now Get 1 ticket free when you buy 1 PVR movie ticket using Kotak debit card",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10524,gathered_imc25_english_smish_08325,True,
replacement_ncsu_sms_phishing_013009,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013009,PR0FIT FROM <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>?2,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013009; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,alert visit <url>,,1,true,Smishing-Dataset-IMC25,smishing,PR0FIT FROM $582 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: ceqasimo.halusyof.com/0jka?2,PR0FIT FROM <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>?2,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013009,gathered_imc25_english_smish_08326,True,
replacement_imc25_english_smish_10527,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10527,We regret to inform you that as per Banks internal assessment guidelines we are unable to process your application. Thank you for your interest in RBL Bank Cr Card.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10527; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,this is a notification for your pc mastercard <url>,,1,true,Smishing-Dataset-IMC25,smishing,We regret to inform you that as per Banks internal assessment guidelines we are unable to process your application. Thank you for your interest in RBL Bank Cr Card.,We regret to inform you that as per Banks internal assessment guidelines we are unable to process your application. Thank you for your interest in RBL Bank Cr Card.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10527,gathered_imc25_english_smish_08327,True,
gathered_imc25_english_smish_08330,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08330,Your account has been temporarily suspended due to 3 incorrect login attempts. Visit the secure link to reactivate.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your account has been temporarily suspended due to 3 incorrect login attempts visit the secure link to reactivate,,1,true,Smishing-Dataset-IMC25,smishing,Your account has been temporarily suspended due to 3 incorrect login attempts. Visit the secure link to reactivate.,Your account has been temporarily suspended due to 3 incorrect login attempts. Visit the secure link to reactivate.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_ncsu_sms_phishing_013010,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013010,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013010; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,there s a new version of our mobilebanking app click <url> to update by 2nd aug18 continue using the app current app will be unavailable,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $613 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?1,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013010,gathered_imc25_english_smish_08331,True,
replacement_imc25_english_smish_10540,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10540,"Argoscard here, we are closing accounts that is yet to migrate onto the new platform. Update your account to keep it active.",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10540; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your xxxx8475 has not maintained the bal requirement of jan18 will attract fees in <url> avoid please fund your a c to meet the bal requirement for feb18,,1,true,Smishing-Dataset-IMC25,smishing,"Argoscard here, we are closing accounts that is yet to migrate onto the new platform. Update your account to keep it active.","Argoscard here, we are closing accounts that is yet to migrate onto the new platform. Update your account to keep it active.",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10540,gathered_imc25_english_smish_08332,True,
replacement_ncsu_sms_phishing_013012,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013012,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013012; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,has your cibil score changed recently get your free cibil report worth rs <otp> and find out zero cost check online in 2 min at <url> now,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $339 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?8,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013012,gathered_imc25_english_smish_08333,True,
