old_unified_id,old_message_clean,replacement_candidate_id,replacement_message_raw,replacement_message_clean,replacement_source_name,replacement_dataset_name,match_method,duplicate_check_status,replacement_status,notes
gathered_imc25_english_smish_10364,"Withdrawal request from new Device, (IP <LOCATION>, <LOCATION>). Edit or Cancel details: <URL>",ncsu_sms_phishing_024252,"1234 [Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. bineanc.net&Ccedil;","1234 [Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10367,Dear customer your paytm KYC has been suspended To Verified paytm KYC call-<PHONE> immediately paytm Account will be blocked within <DATE_TIME>,imc25_english_smish_15322,Your Royal Mail parcel is awaiting delivery. Please confirm the settlement of 1.99 (GBP) on the following link:,Your Royal Mail parcel is awaiting delivery. Please confirm the settlement of 1.99 (GBP) on the following link:,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10368,Dear Customer We bring safe & secured banking to your doorstep under PSB Alliance. For details visit <NAMED_ENTITY> or call <PHONE>/<PHONE>.,ncsu_sms_phishing_024257,"13[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. bineanc.net","13[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10370,"Download, Register and Bank! Get a Kotak 811 Savings A/c in <DATE_TIME> right from your phone. -Zero Balance Account -Free Fund Transfer Open 811 A/c: <URL>",imc25_english_smish_15323,"Hi, your package is / ready for pick up ->","Hi, your package is / ready for pick up ->",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10371,Your Paypal account is at risk. Please use the link to verify your billing information within <DATE_TIME> or services will be suspended.,ncsu_sms_phishing_024258,"1234 [BlNANCE] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. bineanc.net","1234 [BlNANCE] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10378,Dear Customer Your PayTM documents Has been expired <URL>ease call us <URL>r Account diactivated within <URL>ankyou,imc25_english_smish_15324,"A delivery package is pending under your name. To claim your package, visit us at","A delivery package is pending under your name. To claim your package, visit us at",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10380,DEAR CUSTOMER YOUR SBI SAVING ACCOUNT & DEBIT CARD WILL BE SUSPENDED ON <DATE_TIME> BECAUSE DUE TO INCOMPLETE KYC IN YOUR BANK ACCOUNT TO REACTIVATE YOUR SAVINGS ACCOUNT KINDLY PLEASE UPDATE YOUR FULL KYC IN YOUR BANK ACCOUNT BY VISITING THE LINK BELOW <URL> THANKS SBI,ncsu_sms_phishing_024261,"A4Posta romana: Pachetul tau este gata de livrare, confirma plata in vama de 4,99 RON in urmatorul link: https://pfiff.link/romanaOis","A4Posta romana: Pachetul tau este gata de livrare, confirma plata in vama de 4,99 RON in urmatorul link: <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10385,"Dear paytm customer, your K Y C has been suspended. Your account will be blocked within <DATE_TIME>. Contact PH-<PHONE> Thank you.",imc25_english_smish_15330,"PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:","PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10391,Congratulations you have been preapproved for a loan of <US_DRIVER_LICENSE> on <URL> Enquires09037075817 <PHONE> <DATE_TIME>,ncsu_sms_phishing_024262,A4Posta romana: We cannot deliver the package due to invalid address. Please change your address for timely delivery. check: https://pfiff.link/romanaOis,A4Posta romana: We cannot deliver the package due to invalid address. Please change your address for timely delivery. check: <URL>,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10393,"Dear User, please try again: <URL> Note, failure may lead to closure of <URL>I",imc25_english_smish_15336,Delayed at Customs: Your package is being processed by Customs officials. UPS may require additional information from you. More info at,Delayed at Customs: Your package is being processed by Customs officials. UPS may require additional information from you. More info at,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10397,Dear PAYTM User Your PAYTM A/C K.Y.C Has Been Expired Call immediately For Verification A/c will be Blocked within <LOCATION><PHONE>,ncsu_sms_phishing_024263,"Attention: Your Enterprise Service Desk ticket has been updated. To view changes, please visit https://employee.enterprise-ehi.com/login WH","Attention: Your Enterprise Service Desk ticket has been updated. To view changes, please visit <URL> WH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10398,"Dear Customer, Your Kotak Mahindra Bank A/C has been Suspended. Update your account in <DATE_TIME> click here link Update now -",imc25_english_smish_15351,Your package with UPS has a failed delivery attempt.,Your package with UPS has a failed delivery attempt.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10401,Your DBS Debit Card ending **** has been unused for some time for online/contactless/international transactions. To prevent misuse we've disabled these features. To enable click <URL>,ncsu_sms_phishing_024269,"32.Startrack: Sorry we missed you, to have your pack age deIivered please visit https://tinyurl.com/mrkznprt","32.Startrack: Sorry we missed you, to have your pack age deIivered please visit <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10407,"Your HSBC account has been locked for security reasons. To re activate, please visit: <URL> HSBC",imc25_english_smish_15375,I am sorry to let you know that your order has been cancelled as the seller’s partnered courier service provider could not find anyone at the delivery address to collect the package despite several attempts.,I am sorry to let you know that your order has been cancelled as the seller’s partnered courier service provider could not find anyone at the delivery address to collect the package despite several attempts.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10409,"Dear Customer, we notice that you have attempted to apply for a moratorium. Please note that your application was not complete and hence could not be registered. Request you to click on <URL> and complete your application. Thank you for your patience. T&C apply. Stay Safe. Bank from Home!",ncsu_sms_phishing_024272,"886[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. bineanc.net","886[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10410,GooglePay Dear GooglePay customer your Wallet has been suspended. Call on <DATE_TIME> immediately. Your account will blocked within <DATE_TIME> Thank you,imc25_english_smish_15378,Kindly Pay 01.75$ In Order To Receive You Parcel By The next 2-3 Working days.,Kindly Pay 01.75$ In Order To Receive You Parcel By The next 2-3 Working days.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10416,Your ARGOS card has a refund of <AMOUNT> from <DATE_TIME> overpayments! Confirm all your details until <DATE_TIME>:,ncsu_sms_phishing_024274,"We've received a request to add a new trusted beneficiary Mo Ali on 30/3. If this was not you, please visit: Https://online-cancellation5.com","We've received a request to add a new trusted beneficiary Mo Ali on 30/3. If this was not you, please visit: <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10417,"Hello Dear, <NAMED_ENTITY> selected_under BusinessLoan_Yojana of Rs. 69,85000. Verify your details >> <URL> Loan for existing Business only!",imc25_english_smish_15406,"Auspost: We informs you that your shipment is still waiting for instructions from you.
For more information click in link below :",Auspost: We informs you that your shipment is still waiting for instructions from you. For more information click in link below:,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_10418,Dear Customer Your Pay'T'M (KYC) (Document Has Expire Today).Your Service Will Block Within <DATE_TIME> Call Us <PHONE> Immediately Thank you,ncsu_sms_phishing_024286,"Jim, we've been trying to reach you regarding your home improvement project. Schedule your At-Home or Virtual Appointment and get a FREE estimate. Visit https://kla8.io/0/8XefLp to get started online or call us at (855) 970-2118. Text STOP to opt-out","Jim, we've been trying to reach you regarding your home improvement project. Schedule your At-Home or Virtual Appointment and get a FREE estimate. Visit <URL> to get started online or call us at (<PHONE>. Text STOP to opt-out",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
